_timestamp_utc,_git_commit,_untracked_files,_config,_python,_platform,condition,key,plot_id,arm,target_level,n_words,neural,symbolic
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN090|L1|a1|bn|local:google/gemma-3-12b-it,BN090,bn,1,18,0.999369933199687,0.09653531524652209
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN092|L0|a1|bn|local:google/gemma-3-12b-it,BN092,bn,0,12,0.9999999999992787,0.8354977146533697
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN092|L1|a1|bn|local:google/gemma-3-12b-it,BN092,bn,1,17,0.13768147180078327,0.07258903672899066
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN098|L0|a1|bn|local:google/gemma-3-12b-it,BN098,bn,0,17,0.9999998221021265,0.8698360083334052
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN098|L1|a1|bn|local:google/gemma-3-12b-it,BN098,bn,1,19,0.9999686944274433,0.11428938930964015
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN105|L0|a1|bn|local:google/gemma-3-12b-it,BN105,bn,0,11,7.856739618894437e-07,0.9054307370459851
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN105|L1|a1|bn|local:google/gemma-3-12b-it,BN105,bn,1,15,7.424078019503623e-06,0.07768142992614524
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN108|L0|a1|bn|local:google/gemma-3-12b-it,BN108,bn,0,14,4.620714921799163e-09,0.73480957347732
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN108|L1|a1|bn|local:google/gemma-3-12b-it,BN108,bn,1,19,0.996176587577943,0.05484879131720324
2026-08-17T19:26:53.388935+00:00,dda307c855d2f77026e2a39a89d5d81b166e1281,0,configs/s4_w.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,length_controlled,BN110|L0|a1|bn|local:google/gemma-3-12b-it,BN110,bn,0,11,0.999999991948514,0.8647119391219241
