review_id,cluster,Sentiment,region,threshold
bn_0627,0,0,A_organic,0.95
bn_0628,0,0,A_organic,0.95
bn_0629,0,0,A_organic,0.95
bn_0631,0,0,A_organic,0.95
bn_0633,0,0,A_organic,0.95
bn_0634,0,0,A_organic,0.95
bn_0635,0,0,A_organic,0.95
bn_0636,0,0,A_organic,0.95
bn_0637,0,0,A_organic,0.95
bn_0638,0,0,A_organic,0.95
bn_0639,0,0,A_organic,0.95
bn_0640,0,0,A_organic,0.95
bn_0641,0,0,A_organic,0.95
bn_0642,0,0,A_organic,0.95
bn_0643,0,0,A_organic,0.95
bn_0644,0,0,A_organic,0.95
bn_0645,0,0,A_organic,0.95
bn_0646,0,0,A_organic,0.95
bn_0648,0,0,A_organic,0.95
bn_0649,0,0,A_organic,0.95
bn_0650,0,0,A_organic,0.95
bn_0651,0,0,A_organic,0.95
bn_0652,0,0,A_organic,0.95
bn_0653,0,0,A_organic,0.95
bn_0654,0,0,A_organic,0.95
bn_0655,0,0,A_organic,0.95
bn_0657,0,0,A_organic,0.95
bn_0658,0,0,A_organic,0.95
bn_0659,2,0,A_organic,0.95
bn_0660,0,0,A_organic,0.95
bn_0661,0,0,A_organic,0.95
bn_0663,0,0,A_organic,0.95
bn_0664,0,0,A_organic,0.95
bn_0665,0,0,A_organic,0.95
bn_0666,0,0,A_organic,0.95
bn_0667,0,0,A_organic,0.95
bn_0668,0,0,A_organic,0.95
bn_0669,1,0,A_organic,0.95
bn_0670,0,0,A_organic,0.95
bn_0671,0,0,A_organic,0.95
bn_0672,1,0,A_organic,0.95
bn_0673,0,0,A_organic,0.95
bn_0674,0,0,A_organic,0.95
bn_0675,0,0,A_organic,0.95
bn_0676,0,0,A_organic,0.95
bn_0677,0,0,A_organic,0.95
bn_0678,0,0,A_organic,0.95
bn_0679,0,0,A_organic,0.95
bn_0680,0,0,A_organic,0.95
bn_0681,0,0,A_organic,0.95
bn_0682,0,0,A_organic,0.95
bn_0683,0,0,A_organic,0.95
bn_0684,0,0,A_organic,0.95
bn_0685,0,0,A_organic,0.95
bn_0686,0,0,A_organic,0.95
bn_0687,0,0,A_organic,0.95
bn_0688,0,0,A_organic,0.95
bn_0689,0,0,A_organic,0.95
bn_0690,0,0,A_organic,0.95
bn_0691,2,0,A_organic,0.95
bn_0692,0,0,A_organic,0.95
bn_0693,0,0,A_organic,0.95
bn_0694,0,0,A_organic,0.95
bn_0695,0,0,A_organic,0.95
bn_0696,1,0,A_organic,0.95
bn_0697,0,0,A_organic,0.95
bn_0698,0,0,A_organic,0.95
bn_0699,0,0,A_organic,0.95
bn_0700,1,0,A_organic,0.95
bn_0701,0,0,A_organic,0.95
bn_0702,0,0,A_organic,0.95
bn_0703,0,0,A_organic,0.95
bn_0704,0,0,A_organic,0.95
bn_0705,0,0,A_organic,0.95
bn_0706,0,0,A_organic,0.95
bn_0707,0,0,A_organic,0.95
bn_0708,0,0,A_organic,0.95
bn_0709,1,0,A_organic,0.95
bn_0710,0,0,A_organic,0.95
bn_0711,0,0,A_organic,0.95
bn_0712,0,0,A_organic,0.95
bn_0713,0,0,A_organic,0.95
bn_0714,1,0,A_organic,0.95
bn_0715,0,0,A_organic,0.95
bn_0716,2,0,A_organic,0.95
bn_0717,0,0,A_organic,0.95
bn_0718,1,0,A_organic,0.95
bn_0719,0,0,A_organic,0.95
bn_0720,0,0,A_organic,0.95
bn_0721,0,0,A_organic,0.95
bn_0722,0,0,A_organic,0.95
bn_0723,0,0,A_organic,0.95
bn_0724,1,0,A_organic,0.95
bn_0725,0,0,A_organic,0.95
bn_0726,0,0,A_organic,0.95
bn_0727,0,0,A_organic,0.95
bn_0728,0,0,A_organic,0.95
bn_0729,0,0,A_organic,0.95
bn_0730,0,0,A_organic,0.95
bn_0731,0,0,A_organic,0.95
bn_0732,0,0,A_organic,0.95
